Name,Contract No,Contract Reference,Revision,Content Type,Document ID,Livelink ID,Original Owner,Original Path,Item Type,Path
RE  Earthworks Field Supervisor MSOs.msg,,,00273-OM-417696-000,Contracts,FUXEN4K22T6K-22-52931,191310954,,\SCM-CCA-Contracts-Missing\00273-OM-417696\00273-OM-417696-000\RE  Earthworks Field Supervisor MSOs.msg,Item,corporate/SCMCCA/Contracts/00273-OM-417696/00273-OM-417696-000
417696_draft.pdf,,,00273-OM-417696-000,Contracts,FUXEN4K22T6K-22-52932,191363134,,\SCM-CCA-Contracts-Missing\00273-OM-417696\00273-OM-417696-000\417696_draft.pdf,Item,corporate/SCMCCA/Contracts/00273-OM-417696/00273-OM-417696-000
417696_Approved.pdf,,,00273-OM-417696-000,Contracts,FUXEN4K22T6K-22-52933,194234714,,\SCM-CCA-Contracts-Missing\00273-OM-417696\00273-OM-417696-000\417696_Approved.pdf,Item,corporate/SCMCCA/Contracts/00273-OM-417696/00273-OM-417696-000
417696_Executed.pdf,,,00273-OM-417696-000,Contracts,FUXEN4K22T6K-22-52934,194330648,,\SCM-CCA-Contracts-Missing\00273-OM-417696\00273-OM-417696-000\417696_Executed.pdf,Item,corporate/SCMCCA/Contracts/00273-OM-417696/00273-OM-417696-000
00273-OM-417703,,,,Contracts Document Set,FUXEN4K22T6K-22-52935,,,,Folder,corporate/SCMCCA/Contracts
Earthworks_IC MSO Renewals 2015 Requisistion Form.xlsx,,,00273-OM-417703-000,Contracts,FUXEN4K22T6K-22-52937,191232118,,\SCM-CCA-Contracts-Missing\00273-OM-417703\00273-OM-417703-000\Earthworks_IC MSO Renewals 2015 Requisistion Form.xlsx,Item,corporate/SCMCCA/Contracts/00273-OM-417703/00273-OM-417703-000
Earthworks_IC MSO Renewals 2015.xlsx,,,00273-OM-417703-000,Contracts,FUXEN4K22T6K-22-52938,191234865,,\SCM-CCA-Contracts-Missing\00273-OM-417703\00273-OM-417703-000\Earthworks_IC MSO Renewals 2015.xlsx,Item,corporate/SCMCCA/Contracts/00273-OM-417703/00273-OM-417703-000
417703_draft.pdf,,,00273-OM-417703-000,Contracts,FUXEN4K22T6K-22-52939,191315382,,\SCM-CCA-Contracts-Missing\00273-OM-417703\00273-OM-417703-000\417703_draft.pdf,Item,corporate/SCMCCA/Contracts/00273-OM-417703/00273-OM-417703-000
00273-OM-417704,,,,Contracts Document Set,FUXEN4K22T6K-22-52940,,,,Folder,corporate/SCMCCA/Contracts
Earthworks_IC MSO Renewals 2015.xlsx,,,00273-OM-417704-000,Contracts,FUXEN4K22T6K-22-52942,191232654,,\SCM-CCA-Contracts-Missing\00273-OM-417704\00273-OM-417704-000\Earthworks_IC MSO Renewals 2015.xlsx,Item,corporate/SCMCCA/Contracts/00273-OM-417704/00273-OM-417704-000
Earthworks_IC MSO Renewals 2015 Requisistion Form.xlsx,,,00273-OM-417704-000,Contracts,FUXEN4K22T6K-22-52943,191236071,,\SCM-CCA-Contracts-Missing\00273-OM-417704\00273-OM-417704-000\Earthworks_IC MSO Renewals 2015 Requisistion Form.xlsx,Item,corporate/SCMCCA/Contracts/00273-OM-417704/00273-OM-417704-000
00273-OS-417707,417707,413713,,Contracts Document Set,FUXEN4K22T6K-22-52944,191189618,,\SCM-CCA-Contracts-Missing\00273-OS-417707,Folder,corporate/SCMCCA/Contracts
Signed Requisition.pdf,417707,413713,00273-OS-417707-000,Contracts,FUXEN4K22T6K-22-52946,191184158,,\SCM-CCA-Contracts-Missing\00273-OS-417707\00273-OS-417707-000\Signed Requisition.pdf,Item,corporate/SCMCCA/Contracts/00273-OS-417707/00273-OS-417707-000
Received Budget and Coding   Directive 81 Plant Modifications   Heat Integration - Entrec.msg,417707,413713,00273-OS-417707-000,Contracts,FUXEN4K22T6K-22-52947,191193846,,\SCM-CCA-Contracts-Missing\00273-OS-417707\00273-OS-417707-000\Received Budget and Coding   Directive 81 Plant Modifications   Heat Integration - Entrec.msg,Item,corporate/SCMCCA/Contracts/00273-OS-417707/00273-OS-417707-000
Document for Signature  Contract No  417707 - Modifications Heat Integration - Entrec Corporation.msg,417707,413713,00273-OS-417707-000,Contracts,FUXEN4K22T6K-22-52948,191257036,,\SCM-CCA-Contracts-Missing\00273-OS-417707\00273-OS-417707-000\Document for Signature  Contract No  417707 - Modifications Heat Integration - Entrec Corporation.msg,Item,corporate/SCMCCA/Contracts/00273-OS-417707/00273-OS-417707-000
RE  Document for Signature  Contract No  417707 - Modifications Heat Integration - Entrec Corporation signed.msg,417707,413713,00273-OS-417707-000,Contracts,FUXEN4K22T6K-22-52949,191276850,,\SCM-CCA-Contracts-Missing\00273-OS-417707\00273-OS-417707-000\RE  Document for Signature  Contract No  417707 - Modifications Heat Integration - Entrec Corporation signed.msg,Item,corporate/SCMCCA/Contracts/00273-OS-417707/00273-OS-417707-000
Fully Executed No. 417707.pdf,417707,413713,00273-OS-417707-000,Contracts,FUXEN4K22T6K-22-52950,191276939,,\SCM-CCA-Contracts-Missing\00273-OS-417707\00273-OS-417707-000\Fully Executed No. 417707.pdf,Item,corporate/SCMCCA/Contracts/00273-OS-417707/00273-OS-417707-000
417707_001.pdf,417707,413713,00273-OS-417707-001,Contracts,FUXEN4K22T6K-22-52952,196241653,,\SCM-CCA-Contracts-Missing\00273-OS-417707\00273-OS-417707-001\417707_001.pdf,Item,corporate/SCMCCA/Contracts/00273-OS-417707/00273-OS-417707-001
Capital Projects  Entrec's RFI(s)  417707-RFI-_1  417707_001 for Signature.msg,417707,413713,00273-OS-417707-001,Contracts,FUXEN4K22T6K-22-52953,196285931,,\SCM-CCA-Contracts-Missing\00273-OS-417707\00273-OS-417707-001\Capital Projects  Entrec's RFI(s)  417707-RFI-#1  417707_001 for Signature.msg,Item,corporate/SCMCCA/Contracts/00273-OS-417707/00273-OS-417707-001
Capital Projects  Entrec - Executed Change Order  417707_001.msg,417707,413713,00273-OS-417707-001,Contracts,FUXEN4K22T6K-22-52954,196333027,,\SCM-CCA-Contracts-Missing\00273-OS-417707\00273-OS-417707-001\Capital Projects  Entrec - Executed Change Order  417707_001.msg,Item,corporate/SCMCCA/Contracts/00273-OS-417707/00273-OS-417707-001
RE  Capital Projects  Entrec's RFI(s)  417707-RFI-_1  417707_001 for Signature.msg,417707,413713,00273-OS-417707-001,Contracts,FUXEN4K22T6K-22-52955,196335036,,\SCM-CCA-Contracts-Missing\00273-OS-417707\00273-OS-417707-001\RE  Capital Projects  Entrec's RFI(s)  417707-RFI-#1  417707_001 for Signature.msg,Item,corporate/SCMCCA/Contracts/00273-OS-417707/00273-OS-417707-001
00211-OM-417710,,,,Contracts Document Set,FUXEN4K22T6K-22-52956,,,,Folder,corporate/SCMCCA/Contracts
Earthworks_IC MSO Renewals 2015 Requisistion Form.xlsx,,,00211-OM-417710-000,Contracts,FUXEN4K22T6K-22-52958,191240784,,\SCM-CCA-Contracts-Missing\00211-OM-417710\00211-OM-417710-000\Earthworks_IC MSO Renewals 2015 Requisistion Form.xlsx,Item,corporate/SCMCCA/Contracts/00211-OM-417710/00211-OM-417710-000
Earthworks_IC MSO Renewals 2015.xlsx,,,00211-OM-417710-000,Contracts,FUXEN4K22T6K-22-52959,191241380,,\SCM-CCA-Contracts-Missing\00211-OM-417710\00211-OM-417710-000\Earthworks_IC MSO Renewals 2015.xlsx,Item,corporate/SCMCCA/Contracts/00211-OM-417710/00211-OM-417710-000
417710_draft.pdf,,,00211-OM-417710-000,Contracts,FUXEN4K22T6K-22-52960,191315881,,\SCM-CCA-Contracts-Missing\00211-OM-417710\00211-OM-417710-000\417710_draft.pdf,Item,corporate/SCMCCA/Contracts/00211-OM-417710/00211-OM-417710-000
00211-OM-417716,417716,,,Contracts Document Set,FUXEN4K22T6K-22-52961,191196608,,\SCM-CCA-Contracts-Missing\00211-OM-417716,Folder,corporate/SCMCCA/Contracts
Earthworks_IC MSO Renewals 2015.xlsx,417716,,00211-OM-417716-000,Contracts,FUXEN4K22T6K-22-52963,191238876,,\SCM-CCA-Contracts-Missing\00211-OM-417716\00211-OM-417716-000\Earthworks_IC MSO Renewals 2015.xlsx,Item,corporate/SCMCCA/Contracts/00211-OM-417716/00211-OM-417716-000
417716_draft.pdf,417716,,00211-OM-417716-000,Contracts,FUXEN4K22T6K-22-52964,191242502,,\SCM-CCA-Contracts-Missing\00211-OM-417716\00211-OM-417716-000\417716_draft.pdf,Item,corporate/SCMCCA/Contracts/00211-OM-417716/00211-OM-417716-000
Earthworks_IC MSO Renewals 2015 Requisistion Form.xlsx,417716,,00211-OM-417716-000,Contracts,FUXEN4K22T6K-22-52965,191243715,,\SCM-CCA-Contracts-Missing\00211-OM-417716\00211-OM-417716-000\Earthworks_IC MSO Renewals 2015 Requisistion Form.xlsx,Item,corporate/SCMCCA/Contracts/00211-OM-417716/00211-OM-417716-000
417716_approved.pdf,417716,,00211-OM-417716-000,Contracts,FUXEN4K22T6K-22-52966,191314352,,\SCM-CCA-Contracts-Missing\00211-OM-417716\00211-OM-417716-000\417716_approved.pdf,Item,corporate/SCMCCA/Contracts/00211-OM-417716/00211-OM-417716-000
417716_Executed.pdf,417716,,00211-OM-417716-000,Contracts,FUXEN4K22T6K-22-52967,192486744,,\SCM-CCA-Contracts-Missing\00211-OM-417716\00211-OM-417716-000\417716_Executed.pdf,Item,corporate/SCMCCA/Contracts/00211-OM-417716/00211-OM-417716-000
00211-OM-417724,417724,417718,,Contracts Document Set,FUXEN4K22T6K-22-52968,191202266,,\SCM-CCA-Contracts-Missing\00211-OM-417724,Folder,corporate/SCMCCA/Contracts
PSCA 417724-CVE-Approval Cover Sheet docx.docx,417724,417718,00211-OM-417724-000,Contracts,FUXEN4K22T6K-22-52970,192434981,,\SCM-CCA-Contracts-Missing\00211-OM-417724\00211-OM-417724-000\PSCA 417724-CVE-Approval Cover Sheet docx.docx,Item,corporate/SCMCCA/Contracts/00211-OM-417724/00211-OM-417724-000
CVE-EECOL-PSCA 417724 EXECUTED.pdf,417724,417718,00211-OM-417724-000,Contracts,FUXEN4K22T6K-22-52971,192671218,,\SCM-CCA-Contracts-Missing\00211-OM-417724\00211-OM-417724-000\CVE-EECOL-PSCA 417724 EXECUTED.pdf,Item,corporate/SCMCCA/Contracts/00211-OM-417724/00211-OM-417724-000
00273-OM-417718,417718,,,Contracts Document Set,FUXEN4K22T6K-22-52972,191205115,,\SCM-CCA-Contracts-Missing\00273-OM-417718,Folder,corporate/SCMCCA/Contracts
PSCA 417718-EECOL-Approval Cover Sheet docx.docx,417718,,00273-OM-417718-000,Contracts,FUXEN4K22T6K-22-52974,191786551,,\SCM-CCA-Contracts-Missing\00273-OM-417718\00273-OM-417718-000\PSCA 417718-EECOL-Approval Cover Sheet docx.docx,Item,corporate/SCMCCA/Contracts/00273-OM-417718/00273-OM-417718-000
FCCL-EECOL-PSCA 417718 EXECUTED.pdf,417718,,00273-OM-417718-000,Contracts,FUXEN4K22T6K-22-52975,192410442,,\SCM-CCA-Contracts-Missing\00273-OM-417718\00273-OM-417718-000\FCCL-EECOL-PSCA 417718 EXECUTED.pdf,Item,corporate/SCMCCA/Contracts/00273-OM-417718/00273-OM-417718-000
00273-OM-417717,417717,,,Contracts Document Set,FUXEN4K22T6K-22-52976,191206554,,\SCM-CCA-Contracts-Missing\00273-OM-417717,Folder,corporate/SCMCCA/Contracts
Approval Cover Sheet-PSCA 417717-Cancen.docx,417717,,00273-OM-417717-000,Contracts,FUXEN4K22T6K-22-52978,192535776,,\SCM-CCA-Contracts-Missing\00273-OM-417717\00273-OM-417717-000\Approval Cover Sheet-PSCA 417717-Cancen.docx,Item,corporate/SCMCCA/Contracts/00273-OM-417717/00273-OM-417717-000
FCCL-Cancen-MSSA 507500-PSCA 417717 (FE) 2015.09.01.pdf,417717,,00273-OM-417717-000,Contracts,FUXEN4K22T6K-22-52979,193211669,,\SCM-CCA-Contracts-Missing\00273-OM-417717\00273-OM-417717-000\FCCL-Cancen-MSSA 507500-PSCA 417717 (FE) 2015.09.01.pdf,Item,corporate/SCMCCA/Contracts/00273-OM-417717/00273-OM-417717-000
00273-OM-417723,417723,,,Contracts Document Set,FUXEN4K22T6K-22-52980,191209029,,\SCM-CCA-Contracts-Missing\00273-OM-417723,Folder,corporate/SCMCCA/Contracts
"Approval Cover Sheet MSO 417723, 418480, 418481.docx",417723,,00273-OM-417723-000,Contracts,FUXEN4K22T6K-22-52982,192711062,,"\SCM-CCA-Contracts-Missing\00273-OM-417723\00273-OM-417723-000\Approval Cover Sheet MSO 417723, 418480, 418481.docx",Item,corporate/SCMCCA/Contracts/00273-OM-417723/00273-OM-417723-000
MSO PSCA - 417723 Maxxam FCCL Executed.pdf,417723,,00273-OM-417723-000,Contracts,FUXEN4K22T6K-22-52983,193374554,,\SCM-CCA-Contracts-Missing\00273-OM-417723\00273-OM-417723-000\MSO PSCA - 417723 Maxxam FCCL Executed.pdf,Item,corporate/SCMCCA/Contracts/00273-OM-417723/00273-OM-417723-000
00273-OS-417727,417727,400341,,Contracts Document Set,FUXEN4K22T6K-22-52984,191224466,,\SCM-CCA-Contracts-Missing\00273-OS-417727,Folder,corporate/SCMCCA/Contracts
417727.pdf,417727,400341,00273-OS-417727-000,Contracts,FUXEN4K22T6K-22-52986,191219735,,\SCM-CCA-Contracts-Missing\00273-OS-417727\00273-OS-417727-000\417727.pdf,Item,corporate/SCMCCA/Contracts/00273-OS-417727/00273-OS-417727-000
Phase G -  CWP G08 801 2 15 Rev 1 Estimate - MPS.msg,417727,400341,00273-OS-417727-000,Contracts,FUXEN4K22T6K-22-52987,191224908,,\SCM-CCA-Contracts-Missing\00273-OS-417727\00273-OS-417727-000\01 Bid Docs\Estimates\Estimate - Rev 1\Phase G -  CWP G08 801 2 15 Rev 1 Estimate - MPS.msg,Item,corporate/SCMCCA/Contracts/00273-OS-417727/00273-OS-417727-000
Bid Package G08.801.2.15 Rev 1.pdf,417727,400341,00273-OS-417727-000,Contracts,FUXEN4K22T6K-22-52988,191225018,,\SCM-CCA-Contracts-Missing\00273-OS-417727\00273-OS-417727-000\01 Bid Docs\Estimates\Estimate - Rev 1\Bid Package G08.801.2.15 Rev 1.pdf,Item,corporate/SCMCCA/Contracts/00273-OS-417727/00273-OS-417727-000
FW  Phase G -  CWP G08 801 2 15 Rev 1 Estimate - MPS.msg,417727,400341,00273-OS-417727-000,Contracts,FUXEN4K22T6K-22-52989,191225132,,\SCM-CCA-Contracts-Missing\00273-OS-417727\00273-OS-417727-000\01 Bid Docs\Estimates\Estimate - Rev 1\FW  Phase G -  CWP G08 801 2 15 Rev 1 Estimate - MPS.msg,Item,corporate/SCMCCA/Contracts/00273-OS-417727/00273-OS-417727-000
Bid Package G08 801 2 15 Rev 1.msg,417727,400341,00273-OS-417727-000,Contracts,FUXEN4K22T6K-22-52990,191226116,,\SCM-CCA-Contracts-Missing\00273-OS-417727\00273-OS-417727-000\01 Bid Docs\Estimates\Estimate - Rev 1\Bid Package G08 801 2 15 Rev 1.msg,Item,corporate/SCMCCA/Contracts/00273-OS-417727/00273-OS-417727-000
Budget   Coding Assurance  Phase G - CWP G08 801 2 15- Mechanical - MPS.msg,417727,400341,00273-OS-417727-000,Contracts,FUXEN4K22T6K-22-52991,191226341,,\SCM-CCA-Contracts-Missing\00273-OS-417727\00273-OS-417727-000\01 Bid Docs\Estimates\Estimate - Rev 1\Budget   Coding Assurance  Phase G - CWP G08 801 2 15- Mechanical - MPS.msg,Item,corporate/SCMCCA/Contracts/00273-OS-417727/00273-OS-417727-000
RE  Budget   Coding Assurance  Phase G - CWP G08 801 2 15- Mechanical - MPS.msg,417727,400341,00273-OS-417727-000,Contracts,FUXEN4K22T6K-22-52992,191226890,,\SCM-CCA-Contracts-Missing\00273-OS-417727\00273-OS-417727-000\01 Bid Docs\Estimates\Estimate - Rev 1\RE  Budget   Coding Assurance  Phase G - CWP G08 801 2 15- Mechanical - MPS.msg,Item,corporate/SCMCCA/Contracts/00273-OS-417727/00273-OS-417727-000
Phase G - CWP G08 801 2 15 Estimate - MPS.msg,417727,400341,00273-OS-417727-000,Contracts,FUXEN4K22T6K-22-52993,191223918,,\SCM-CCA-Contracts-Missing\00273-OS-417727\00273-OS-417727-000\01 Bid Docs\Estimates\Estimate\Phase G - CWP G08 801 2 15 Estimate - MPS.msg,Item,corporate/SCMCCA/Contracts/00273-OS-417727/00273-OS-417727-000
FW  Phase G - CWP G08 801 2 15 Estimate - MPS.msg,417727,400341,00273-OS-417727-000,Contracts,FUXEN4K22T6K-22-52994,191223919,,\SCM-CCA-Contracts-Missing\00273-OS-417727\00273-OS-417727-000\01 Bid Docs\Estimates\Estimate\FW  Phase G - CWP G08 801 2 15 Estimate - MPS.msg,Item,corporate/SCMCCA/Contracts/00273-OS-417727/00273-OS-417727-000
FCG Notification - CWP G08 801 2 15 - Estimate - MPS.msg,417727,400341,00273-OS-417727-000,Contracts,FUXEN4K22T6K-22-52995,191224691,,\SCM-CCA-Contracts-Missing\00273-OS-417727\00273-OS-417727-000\01 Bid Docs\Estimates\Estimate\FCG Notification - CWP G08 801 2 15 - Estimate - MPS.msg,Item,corporate/SCMCCA/Contracts/00273-OS-417727/00273-OS-417727-000
MPS Bid Package G08 801 2 15.msg,417727,400341,00273-OS-417727-000,Contracts,FUXEN4K22T6K-22-52996,191224797,,\SCM-CCA-Contracts-Missing\00273-OS-417727\00273-OS-417727-000\01 Bid Docs\Estimates\Estimate\MPS Bid Package G08 801 2 15.msg,Item,corporate/SCMCCA/Contracts/00273-OS-417727/00273-OS-417727-000
Bid Package G08.801.2.15.pdf,417727,400341,00273-OS-417727-000,Contracts,FUXEN4K22T6K-22-52997,191226342,,\SCM-CCA-Contracts-Missing\00273-OS-417727\00273-OS-417727-000\01 Bid Docs\Estimates\Estimate\Bid Package G08.801.2.15.pdf,Item,corporate/SCMCCA/Contracts/00273-OS-417727/00273-OS-417727-000
RE  Phase G - CWP G08 801 2 15 Estimate - MPS.msg,417727,400341,00273-OS-417727-000,Contracts,FUXEN4K22T6K-22-52998,191227660,,\SCM-CCA-Contracts-Missing\00273-OS-417727\00273-OS-417727-000\01 Bid Docs\Estimates\Estimate\RE  Phase G - CWP G08 801 2 15 Estimate - MPS.msg,Item,corporate/SCMCCA/Contracts/00273-OS-417727/00273-OS-417727-000
RE  FCG Notification - CWP G08 801 2 15 - Estimate - MPS.msg,417727,400341,00273-OS-417727-000,Contracts,FUXEN4K22T6K-22-52999,191229310,,\SCM-CCA-Contracts-Missing\00273-OS-417727\00273-OS-417727-000\01 Bid Docs\Estimates\Estimate\RE  FCG Notification - CWP G08 801 2 15 - Estimate - MPS.msg,Item,corporate/SCMCCA/Contracts/00273-OS-417727/00273-OS-417727-000
FC3-V-0813H-DRL_F.pdf,417727,400341,00273-OS-417727-000,Contracts,FUXEN4K22T6K-22-53000,191223697,,\SCM-CCA-Contracts-Missing\00273-OS-417727\00273-OS-417727-000\01 Bid Docs\Bid Docs\V-0813EFGH (For Estimate)\FC3-V-0813H-DRL_F.pdf,Item,corporate/SCMCCA/Contracts/00273-OS-417727/00273-OS-417727-000
FC3-V-0813F-CM.pdf,417727,400341,00273-OS-417727-000,Contracts,FUXEN4K22T6K-22-53001,191224796,,\SCM-CCA-Contracts-Missing\00273-OS-417727\00273-OS-417727-000\01 Bid Docs\Bid Docs\V-0813EFGH (For Estimate)\FC3-V-0813F-CM.pdf,Item,corporate/SCMCCA/Contracts/00273-OS-417727/00273-OS-417727-000
FC3-V-0813G-DS_F.pdf,417727,400341,00273-OS-417727-000,Contracts,FUXEN4K22T6K-22-53002,191224906,,\SCM-CCA-Contracts-Missing\00273-OS-417727\00273-OS-417727-000\01 Bid Docs\Bid Docs\V-0813EFGH (For Estimate)\FC3-V-0813G-DS_F.pdf,Item,corporate/SCMCCA/Contracts/00273-OS-417727/00273-OS-417727-000
FC3-V-0813H-CM.pdf,417727,400341,00273-OS-417727-000,Contracts,FUXEN4K22T6K-22-53003,191225130,,\SCM-CCA-Contracts-Missing\00273-OS-417727\00273-OS-417727-000\01 Bid Docs\Bid Docs\V-0813EFGH (For Estimate)\FC3-V-0813H-CM.pdf,Item,corporate/SCMCCA/Contracts/00273-OS-417727/00273-OS-417727-000
FC3-V-0813G-AB.pdf,417727,400341,00273-OS-417727-000,Contracts,FUXEN4K22T6K-22-53004,191225235,,\SCM-CCA-Contracts-Missing\00273-OS-417727\00273-OS-417727-000\01 Bid Docs\Bid Docs\V-0813EFGH (For Estimate)\FC3-V-0813G-AB.pdf,Item,corporate/SCMCCA/Contracts/00273-OS-417727/00273-OS-417727-000
FC3-V-0813E-DS_F.pdf,417727,400341,00273-OS-417727-000,Contracts,FUXEN4K22T6K-22-53005,191225787,,\SCM-CCA-Contracts-Missing\00273-OS-417727\00273-OS-417727-000\01 Bid Docs\Bid Docs\V-0813EFGH (For Estimate)\FC3-V-0813E-DS_F.pdf,Item,corporate/SCMCCA/Contracts/00273-OS-417727/00273-OS-417727-000
FC3-V-0813F-DS_F.pdf,417727,400341,00273-OS-417727-000,Contracts,FUXEN4K22T6K-22-53006,191226113,,\SCM-CCA-Contracts-Missing\00273-OS-417727\00273-OS-417727-000\01 Bid Docs\Bid Docs\V-0813EFGH (For Estimate)\FC3-V-0813F-DS_F.pdf,Item,corporate/SCMCCA/Contracts/00273-OS-417727/00273-OS-417727-000
FC3-V-0813F-QC.pdf,417727,400341,00273-OS-417727-000,Contracts,FUXEN4K22T6K-22-53007,191226114,,\SCM-CCA-Contracts-Missing\00273-OS-417727\00273-OS-417727-000\01 Bid Docs\Bid Docs\V-0813EFGH (For Estimate)\FC3-V-0813F-QC.pdf,Item,corporate/SCMCCA/Contracts/00273-OS-417727/00273-OS-417727-000
FC3-V-0813H-AB.pdf,417727,400341,00273-OS-417727-000,Contracts,FUXEN4K22T6K-22-53008,191226115,,\SCM-CCA-Contracts-Missing\00273-OS-417727\00273-OS-417727-000\01 Bid Docs\Bid Docs\V-0813EFGH (For Estimate)\FC3-V-0813H-AB.pdf,Item,corporate/SCMCCA/Contracts/00273-OS-417727/00273-OS-417727-000
FC3-V-0813H-DS_F.pdf,417727,400341,00273-OS-417727-000,Contracts,FUXEN4K22T6K-22-53009,191226229,,\SCM-CCA-Contracts-Missing\00273-OS-417727\00273-OS-417727-000\01 Bid Docs\Bid Docs\V-0813EFGH (For Estimate)\FC3-V-0813H-DS_F.pdf,Item,corporate/SCMCCA/Contracts/00273-OS-417727/00273-OS-417727-000
FC3-V-0813E-CM.pdf,417727,400341,00273-OS-417727-000,Contracts,FUXEN4K22T6K-22-53010,191226336,,\SCM-CCA-Contracts-Missing\00273-OS-417727\00273-OS-417727-000\01 Bid Docs\Bid Docs\V-0813EFGH (For Estimate)\FC3-V-0813E-CM.pdf,Item,corporate/SCMCCA/Contracts/00273-OS-417727/00273-OS-417727-000
FC3-V-0813G-CM.pdf,417727,400341,00273-OS-417727-000,Contracts,FUXEN4K22T6K-22-53011,191226337,,\SCM-CCA-Contracts-Missing\00273-OS-417727\00273-OS-417727-000\01 Bid Docs\Bid Docs\V-0813EFGH (For Estimate)\FC3-V-0813G-CM.pdf,Item,corporate/SCMCCA/Contracts/00273-OS-417727/00273-OS-417727-000
FC3-V-0813E-DRL_F.pdf,417727,400341,00273-OS-417727-000,Contracts,FUXEN4K22T6K-22-53012,191226666,,\SCM-CCA-Contracts-Missing\00273-OS-417727\00273-OS-417727-000\01 Bid Docs\Bid Docs\V-0813EFGH (For Estimate)\FC3-V-0813E-DRL_F.pdf,Item,corporate/SCMCCA/Contracts/00273-OS-417727/00273-OS-417727-000
FC3-V-0813G-DRL_F.pdf,417727,400341,00273-OS-417727-000,Contracts,FUXEN4K22T6K-22-53013,191226667,,\SCM-CCA-Contracts-Missing\00273-OS-417727\00273-OS-417727-000\01 Bid Docs\Bid Docs\V-0813EFGH (For Estimate)\FC3-V-0813G-DRL_F.pdf,Item,corporate/SCMCCA/Contracts/00273-OS-417727/00273-OS-417727-000
FC3-V-0813G-QC.pdf,417727,400341,00273-OS-417727-000,Contracts,FUXEN4K22T6K-22-53014,191226889,,\SCM-CCA-Contracts-Missing\00273-OS-417727\00273-OS-417727-000\01 Bid Docs\Bid Docs\V-0813EFGH (For Estimate)\FC3-V-0813G-QC.pdf,Item,corporate/SCMCCA/Contracts/00273-OS-417727/00273-OS-417727-000
FC3-V-0813F-DRL_F.pdf,417727,400341,00273-OS-417727-000,Contracts,FUXEN4K22T6K-22-53015,191227217,,\SCM-CCA-Contracts-Missing\00273-OS-417727\00273-OS-417727-000\01 Bid Docs\Bid Docs\V-0813EFGH (For Estimate)\FC3-V-0813F-DRL_F.pdf,Item,corporate/SCMCCA/Contracts/00273-OS-417727/00273-OS-417727-000
FC3-V-0813H-QC.pdf,417727,400341,00273-OS-417727-000,Contracts,FUXEN4K22T6K-22-53016,191227218,,\SCM-CCA-Contracts-Missing\00273-OS-417727\00273-OS-417727-000\01 Bid Docs\Bid Docs\V-0813EFGH (For Estimate)\FC3-V-0813H-QC.pdf,Item,corporate/SCMCCA/Contracts/00273-OS-417727/00273-OS-417727-000
FC3-V-0813E-AB.pdf,417727,400341,00273-OS-417727-000,Contracts,FUXEN4K22T6K-22-53017,191228097,,\SCM-CCA-Contracts-Missing\00273-OS-417727\00273-OS-417727-000\01 Bid Docs\Bid Docs\V-0813EFGH (For Estimate)\FC3-V-0813E-AB.pdf,Item,corporate/SCMCCA/Contracts/00273-OS-417727/00273-OS-417727-000
FC3-V-0813E-QC.pdf,417727,400341,00273-OS-417727-000,Contracts,FUXEN4K22T6K-22-53018,191228648,,\SCM-CCA-Contracts-Missing\00273-OS-417727\00273-OS-417727-000\01 Bid Docs\Bid Docs\V-0813EFGH (For Estimate)\FC3-V-0813E-QC.pdf,Item,corporate/SCMCCA/Contracts/00273-OS-417727/00273-OS-417727-000
FC3-V-0813F-AB.pdf,417727,400341,00273-OS-417727-000,Contracts,FUXEN4K22T6K-22-53019,191229859,,\SCM-CCA-Contracts-Missing\00273-OS-417727\00273-OS-417727-000\01 Bid Docs\Bid Docs\V-0813EFGH (For Estimate)\FC3-V-0813F-AB.pdf,Item,corporate/SCMCCA/Contracts/00273-OS-417727/00273-OS-417727-000
FC3-F-0802F-DS_F.pdf,417727,400341,00273-OS-417727-000,Contracts,FUXEN4K22T6K-22-53020,191224572,,\SCM-CCA-Contracts-Missing\00273-OS-417727\00273-OS-417727-000\01 Bid Docs\Bid Docs\F-0802EFGH (For Estimate)\FC3-F-0802F-DS_F.pdf,Item,corporate/SCMCCA/Contracts/00273-OS-417727/00273-OS-417727-000
FC3-F-0802H-DRL_F.pdf,417727,400341,00273-OS-417727-000,Contracts,FUXEN4K22T6K-22-53021,191225014,,\SCM-CCA-Contracts-Missing\00273-OS-417727\00273-OS-417727-000\01 Bid Docs\Bid Docs\F-0802EFGH (For Estimate)\FC3-F-0802H-DRL_F.pdf,Item,corporate/SCMCCA/Contracts/00273-OS-417727/00273-OS-417727-000
FC3-F-0802F-QC_F.pdf,417727,400341,00273-OS-417727-000,Contracts,FUXEN4K22T6K-22-53022,191225128,,\SCM-CCA-Contracts-Missing\00273-OS-417727\00273-OS-417727-000\01 Bid Docs\Bid Docs\F-0802EFGH (For Estimate)\FC3-F-0802F-QC_F.pdf,Item,corporate/SCMCCA/Contracts/00273-OS-417727/00273-OS-417727-000
FC3-F-0802F-CM_F.pdf,417727,400341,00273-OS-417727-000,Contracts,FUXEN4K22T6K-22-53023,191225232,,\SCM-CCA-Contracts-Missing\00273-OS-417727\00273-OS-417727-000\01 Bid Docs\Bid Docs\F-0802EFGH (For Estimate)\FC3-F-0802F-CM_F.pdf,Item,corporate/SCMCCA/Contracts/00273-OS-417727/00273-OS-417727-000
