DATAID,NAME,path,Subtype,VALSTR
192973615,PREVIOUSLY APPROVED 417590_23 CLGFS-SIT-023.pdf,:Enterprise:Upstream Operations:Upstream Business Services:Supply Management:JDE Attachments:SCM-CCA-RFI:00273|417590|373,Document,
192974096,417590_30 CLGFS-SIT-023 Rev.2.pdf,:Enterprise:Upstream Operations:Upstream Business Services:Supply Management:JDE Attachments:SCM-CCA-RFI:00273|417590|373,Document,
192969697,00273|417590|372,:Enterprise:Upstream Operations:Upstream Business Services:Supply Management:JDE Attachments:SCM-CCA-RFI,Folder,417590
192962921,417590_29 CLGFS-SIT-033.pdf,:Enterprise:Upstream Operations:Upstream Business Services:Supply Management:JDE Attachments:SCM-CCA-RFI:00273|417590|372,Document,
192963731,417590_29 CLGFS-SIT-033.xlsx,:Enterprise:Upstream Operations:Upstream Business Services:Supply Management:JDE Attachments:SCM-CCA-RFI:00273|417590|372,Document,
192964531,00 Internal Documents,:Enterprise:Upstream Operations:Upstream Business Services:Supply Management:JDE Attachments:SCM-CCA-RFI:00273|417590|372,Folder,
192975955,RFI_Response_417590_29_Internal_APPROVED_23_Sep_2015_09-20.pdf,:Enterprise:Upstream Operations:Upstream Business Services:Supply Management:JDE Attachments:SCM-CCA-RFI:00273|417590|372:00 Internal Documents,Document,
192980951,RFI_Response_417590_29_External_APPROVED_23_Sep_2015_09-20.pdf,:Enterprise:Upstream Operations:Upstream Business Services:Supply Management:JDE Attachments:SCM-CCA-RFI:00273|417590|372:00 Internal Documents,Document,
192971495,00273|408522|185,:Enterprise:Upstream Operations:Upstream Business Services:Supply Management:JDE Attachments:SCM-CCA-RFI,Folder,408522
192974213,408522_103 3349-168B.xlsx,:Enterprise:Upstream Operations:Upstream Business Services:Supply Management:JDE Attachments:SCM-CCA-RFI:00273|408522|185,Document,
192978537,00 Internal Docs,:Enterprise:Upstream Operations:Upstream Business Services:Supply Management:JDE Attachments:SCM-CCA-RFI:00273|408522|185,Folder,
193011890,RFI_Response_408522_103_Internal_REJECTED_24_Sep_2015_15-16.pdf,:Enterprise:Upstream Operations:Upstream Business Services:Supply Management:JDE Attachments:SCM-CCA-RFI:00273|408522|185:00 Internal Docs,Document,
193035631,408522_103_3349-168B.pdf,:Enterprise:Upstream Operations:Upstream Business Services:Supply Management:JDE Attachments:SCM-CCA-RFI:00273|408522|185,Document,
192972673,00273|414307|338,:Enterprise:Upstream Operations:Upstream Business Services:Supply Management:JDE Attachments:SCM-CCA-RFI,Folder,414307
192972476,414307_BBS438 RFI020.xlsx,:Enterprise:Upstream Operations:Upstream Business Services:Supply Management:JDE Attachments:SCM-CCA-RFI:00273|414307|338,Document,
192973054,00 Internal Documents,:Enterprise:Upstream Operations:Upstream Business Services:Supply Management:JDE Attachments:SCM-CCA-RFI:00273|414307|338,Folder,
192996740,RFI_Response_414307_19_Internal_APPROVED_24_Sep_2015_06-27.pdf,:Enterprise:Upstream Operations:Upstream Business Services:Supply Management:JDE Attachments:SCM-CCA-RFI:00273|414307|338:00 Internal Documents,Document,
193002715,414307_19_BBS438 RFI 020.pdf,:Enterprise:Upstream Operations:Upstream Business Services:Supply Management:JDE Attachments:SCM-CCA-RFI:00273|414307|338,Document,
192972882,00273|415454|358,:Enterprise:Upstream Operations:Upstream Business Services:Supply Management:JDE Attachments:SCM-CCA-RFI,Folder,415454
192966220,BE-COR14.msg,:Enterprise:Upstream Operations:Upstream Business Services:Supply Management:JDE Attachments:SCM-CCA-RFI:00273|415454|358,Document,
192966823,00 Internal Documents,:Enterprise:Upstream Operations:Upstream Business Services:Supply Management:JDE Attachments:SCM-CCA-RFI:00273|415454|358,Folder,
193108749,RFI_Response_415454_22_Internal_APPROVED_30_Sep_2015_09-19.pdf,:Enterprise:Upstream Operations:Upstream Business Services:Supply Management:JDE Attachments:SCM-CCA-RFI:00273|415454|358:00 Internal Documents,Document,
192966824,BE-COR14.pdf,:Enterprise:Upstream Operations:Upstream Business Services:Supply Management:JDE Attachments:SCM-CCA-RFI:00273|415454|358,Document,
192971655,415454_22 BE-COR14.xlsx,:Enterprise:Upstream Operations:Upstream Business Services:Supply Management:JDE Attachments:SCM-CCA-RFI:00273|415454|358,Document,
193109065,RFI_Response_415454_22_External_APPROVED_30_Sep_2015_09-19.pdf,:Enterprise:Upstream Operations:Upstream Business Services:Supply Management:JDE Attachments:SCM-CCA-RFI:00273|415454|358,Document,
193122137,Capital Projects  Brand Energy's RFI(s)  BE-COR14  415454_22.msg,:Enterprise:Upstream Operations:Upstream Business Services:Supply Management:JDE Attachments:SCM-CCA-RFI:00273|415454|358,Document,
192972942,00273|415069|5726,:Enterprise:Upstream Operations:Upstream Business Services:Supply Management:JDE Attachments:SCM-CCA-RFI,Folder,415069
192974916,415069_542.xlsx,:Enterprise:Upstream Operations:Upstream Business Services:Supply Management:JDE Attachments:SCM-CCA-RFI:00273|415069|5726,Document,
192975916,415069_9 542.pdf,:Enterprise:Upstream Operations:Upstream Business Services:Supply Management:JDE Attachments:SCM-CCA-RFI:00273|415069|5726,Document,
192976616,00 Internal Documents,:Enterprise:Upstream Operations:Upstream Business Services:Supply Management:JDE Attachments:SCM-CCA-RFI:00273|415069|5726,Folder,
193587480,RFI_Response_415069_9_Internal_REJECTED_24_Oct_2015_16-27.pdf,:Enterprise:Upstream Operations:Upstream Business Services:Supply Management:JDE Attachments:SCM-CCA-RFI:00273|415069|5726:00 Internal Documents,Document,
193583085,RFI_Response_415069_9_External_REJECTED_24_Oct_2015_16-27.pdf,:Enterprise:Upstream Operations:Upstream Business Services:Supply Management:JDE Attachments:SCM-CCA-RFI:00273|415069|5726,Document,
192973420,00273|417590|376,:Enterprise:Upstream Operations:Upstream Business Services:Supply Management:JDE Attachments:SCM-CCA-RFI,Folder,417590
192971122,417590_33 CLGFS-SIT-031.pdf,:Enterprise:Upstream Operations:Upstream Business Services:Supply Management:JDE Attachments:SCM-CCA-RFI:00273|417590|376,Document,
192973212,00 Internal Documents,:Enterprise:Upstream Operations:Upstream Business Services:Supply Management:JDE Attachments:SCM-CCA-RFI:00273|417590|376,Folder,
192999751,RFI_Response_417590_33_External_REJECTED_24_Sep_2015_08-50.pdf,:Enterprise:Upstream Operations:Upstream Business Services:Supply Management:JDE Attachments:SCM-CCA-RFI:00273|417590|376:00 Internal Documents,Document,
193005959,RFI_Response_417590_33_Internal_REJECTED_24_Sep_2015_08-50.pdf,:Enterprise:Upstream Operations:Upstream Business Services:Supply Management:JDE Attachments:SCM-CCA-RFI:00273|417590|376:00 Internal Documents,Document,
192976898,417590_33 CLGFS-SIT-031.xlsx,:Enterprise:Upstream Operations:Upstream Business Services:Supply Management:JDE Attachments:SCM-CCA-RFI:00273|417590|376,Document,
192973619,00273|415454|360,:Enterprise:Upstream Operations:Upstream Business Services:Supply Management:JDE Attachments:SCM-CCA-RFI,Folder,415454
192973211,Rustin Goesttch Resume.pdf,:Enterprise:Upstream Operations:Upstream Business Services:Supply Management:JDE Attachments:SCM-CCA-RFI:00273|415454|360,Document,
192975021,00 Internal Documents,:Enterprise:Upstream Operations:Upstream Business Services:Supply Management:JDE Attachments:SCM-CCA-RFI:00273|415454|360,Folder,
192975022,Brand Energy RFI BE-ICOR05.msg,:Enterprise:Upstream Operations:Upstream Business Services:Supply Management:JDE Attachments:SCM-CCA-RFI:00273|415454|360,Document,
192976023,BE-ICOR05 Confidential approval.pdf,:Enterprise:Upstream Operations:Upstream Business Services:Supply Management:JDE Attachments:SCM-CCA-RFI:00273|415454|360,Document,
192976398,415454_24 BE-ICOR05.xlsx,:Enterprise:Upstream Operations:Upstream Business Services:Supply Management:JDE Attachments:SCM-CCA-RFI:00273|415454|360,Document,
193049501,RFI_Response_415454_24_External_APPROVED_27_Sep_2015_10-13.pdf,:Enterprise:Upstream Operations:Upstream Business Services:Supply Management:JDE Attachments:SCM-CCA-RFI:00273|415454|360,Document,
193052072,Capital Projects  Brand Energy's RFI(s)  BE-ICOR05  415454_24.msg,:Enterprise:Upstream Operations:Upstream Business Services:Supply Management:JDE Attachments:SCM-CCA-RFI:00273|415454|360,Document,
193052162,RFI_Response_415454_24_Internal_APPROVED_27_Sep_2015_10-13.pdf,:Enterprise:Upstream Operations:Upstream Business Services:Supply Management:JDE Attachments:SCM-CCA-RFI:00273|415454|360,Document,
192973624,00273|417590|377,:Enterprise:Upstream Operations:Upstream Business Services:Supply Management:JDE Attachments:SCM-CCA-RFI,Folder,417590
192972931,417590_34 CLGFS-SIT-032.pdf,:Enterprise:Upstream Operations:Upstream Business Services:Supply Management:JDE Attachments:SCM-CCA-RFI:00273|417590|377,Document,
192975609,00 Internal Documents,:Enterprise:Upstream Operations:Upstream Business Services:Supply Management:JDE Attachments:SCM-CCA-RFI:00273|417590|377,Folder,
193005453,RFI_Response_417590_34_Internal_REJECTED_24_Sep_2015_08-54.pdf,:Enterprise:Upstream Operations:Upstream Business Services:Supply Management:JDE Attachments:SCM-CCA-RFI:00273|417590|377:00 Internal Documents,Document,
193005960,RFI_Response_417590_34_External_REJECTED_24_Sep_2015_08-54.pdf,:Enterprise:Upstream Operations:Upstream Business Services:Supply Management:JDE Attachments:SCM-CCA-RFI:00273|417590|377:00 Internal Documents,Document,
192976404,417590_34 CLGFS-SIT-032.xlsx,:Enterprise:Upstream Operations:Upstream Business Services:Supply Management:JDE Attachments:SCM-CCA-RFI:00273|417590|377,Document,
192974111,00273|417590|375,:Enterprise:Upstream Operations:Upstream Business Services:Supply Management:JDE Attachments:SCM-CCA-RFI,Folder,417590
192971661,417590_32 CLGFS-SIT-027.xlsx,:Enterprise:Upstream Operations:Upstream Business Services:Supply Management:JDE Attachments:SCM-CCA-RFI:00273|417590|375,Document,
192973059,00 Internal Documents,:Enterprise:Upstream Operations:Upstream Business Services:Supply Management:JDE Attachments:SCM-CCA-RFI:00273|417590|375,Folder,
193001038,RFI_Response_417590_32_Internal_REJECTED_24_Sep_2015_08-39.pdf,:Enterprise:Upstream Operations:Upstream Business Services:Supply Management:JDE Attachments:SCM-CCA-RFI:00273|417590|375:00 Internal Documents,Document,
193002523,RFI_Response_417590_32_External_REJECTED_24_Sep_2015_08-39.pdf,:Enterprise:Upstream Operations:Upstream Business Services:Supply Management:JDE Attachments:SCM-CCA-RFI:00273|417590|375:00 Internal Documents,Document,
192974112,417590_32 CLGFS-SIT-027.pdf,:Enterprise:Upstream Operations:Upstream Business Services:Supply Management:JDE Attachments:SCM-CCA-RFI:00273|417590|375,Document,
192975017,00273|413023|339,:Enterprise:Upstream Operations:Upstream Business Services:Supply Management:JDE Attachments:SCM-CCA-RFI,Folder,413023
192965918,00 Internal Documents,:Enterprise:Upstream Operations:Upstream Business Services:Supply Management:JDE Attachments:SCM-CCA-RFI:00273|413023|339,Folder,
193002914,RFI_Response_413023_34_Internal_APPROVED_24_Sep_2015_06-31.pdf,:Enterprise:Upstream Operations:Upstream Business Services:Supply Management:JDE Attachments:SCM-CCA-RFI:00273|413023|339:00 Internal Documents,Document,
192971455,413023_2501-RFI-025 (INFRA).xlsx,:Enterprise:Upstream Operations:Upstream Business Services:Supply Management:JDE Attachments:SCM-CCA-RFI:00273|413023|339,Document,
193038326,413023_34_2501-025 (INFRA).pdf,:Enterprise:Upstream Operations:Upstream Business Services:Supply Management:JDE Attachments:SCM-CCA-RFI:00273|413023|339,Document,
192975312,00273|415454|359,:Enterprise:Upstream Operations:Upstream Business Services:Supply Management:JDE Attachments:SCM-CCA-RFI,Folder,415454
192971119,415454_23 BE-ICOR04.xlsx,:Enterprise:Upstream Operations:Upstream Business Services:Supply Management:JDE Attachments:SCM-CCA-RFI:00273|415454|359,Document,
192972929,00 Internal Documents,:Enterprise:Upstream Operations:Upstream Business Services:Supply Management:JDE Attachments:SCM-CCA-RFI:00273|415454|359,Folder,
192998559,RFI_Response_415454_23_Internal_APPROVED_24_Sep_2015_06-08.pdf,:Enterprise:Upstream Operations:Upstream Business Services:Supply Management:JDE Attachments:SCM-CCA-RFI:00273|415454|359:00 Internal Documents,Document,
192973618,Justin Franklin Resume.doc,:Enterprise:Upstream Operations:Upstream Business Services:Supply Management:JDE Attachments:SCM-CCA-RFI:00273|415454|359,Document,
192974414,Brand Energy RFI BE-ICOR04.msg,:Enterprise:Upstream Operations:Upstream Business Services:Supply Management:JDE Attachments:SCM-CCA-RFI:00273|415454|359,Document,
192976895,BE-ICOR04 Confidential approval.pdf,:Enterprise:Upstream Operations:Upstream Business Services:Supply Management:JDE Attachments:SCM-CCA-RFI:00273|415454|359,Document,
192998744,RFI_Response_415454_23_External_APPROVED_24_Sep_2015_06-08.pdf,:Enterprise:Upstream Operations:Upstream Business Services:Supply Management:JDE Attachments:SCM-CCA-RFI:00273|415454|359,Document,
192975835,00273|413467|5727,:Enterprise:Upstream Operations:Upstream Business Services:Supply Management:JDE Attachments:SCM-CCA-RFI,Folder,413467
192977942,413467_556.xlsx,:Enterprise:Upstream Operations:Upstream Business Services:Supply Management:JDE Attachments:SCM-CCA-RFI:00273|413467|5727,Document,
192979435,00 Internal Documents,:Enterprise:Upstream Operations:Upstream Business Services:Supply Management:JDE Attachments:SCM-CCA-RFI:00273|413467|5727,Folder,
193050378,RFI_Response_413467_11_Internal_APPROVED_27_Sep_2015_11-30.pdf,:Enterprise:Upstream Operations:Upstream Business Services:Supply Management:JDE Attachments:SCM-CCA-RFI:00273|413467|5727:00 Internal Documents,Document,
192979438,413467_11 RFI-556.pdf,:Enterprise:Upstream Operations:Upstream Business Services:Supply Management:JDE Attachments:SCM-CCA-RFI:00273|413467|5727,Document,
192978340,00273|413929|5728,:Enterprise:Upstream Operations:Upstream Business Services:Supply Management:JDE Attachments:SCM-CCA-RFI,Folder,413929
192966265,413929_557.xlsx,:Enterprise:Upstream Operations:Upstream Business Services:Supply Management:JDE Attachments:SCM-CCA-RFI:00273|413929|5728,Document,
192977134,413929_6 557.pdf,:Enterprise:Upstream Operations:Upstream Business Services:Supply Management:JDE Attachments:SCM-CCA-RFI:00273|413929|5728,Document,
192980439,00 Internal Documents,:Enterprise:Upstream Operations:Upstream Business Services:Supply Management:JDE Attachments:SCM-CCA-RFI:00273|413929|5728,Folder,
193041211,RFI_Response_413929_6_Internal_APPROVED_27_Sep_2015_06-51.pdf,:Enterprise:Upstream Operations:Upstream Business Services:Supply Management:JDE Attachments:SCM-CCA-RFI:00273|413929|5728:00 Internal Documents,Document,
192984067,00273|418024|378,:Enterprise:Upstream Operations:Upstream Business Services:Supply Management:JDE Attachments:SCM-CCA-RFI,Folder,418024
192981017,00 Internal Documents,:Enterprise:Upstream Operations:Upstream Business Services:Supply Management:JDE Attachments:SCM-CCA-RFI:00273|418024|378,Folder,
193046127,RFI_Response_418024_2_Internal_APPROVED_27_Sep_2015_12-52.pdf,:Enterprise:Upstream Operations:Upstream Business Services:Supply Management:JDE Attachments:SCM-CCA-RFI:00273|418024|378:00 Internal Documents,Document,
192986051,418024_2 RFI 1O 199.xlsx,:Enterprise:Upstream Operations:Upstream Business Services:Supply Management:JDE Attachments:SCM-CCA-RFI:00273|418024|378,Document,
192987945,418024_2 RFI 1O 199.pdf,:Enterprise:Upstream Operations:Upstream Business Services:Supply Management:JDE Attachments:SCM-CCA-RFI:00273|418024|378,Document,
192987056,00273|414532|5730,:Enterprise:Upstream Operations:Upstream Business Services:Supply Management:JDE Attachments:SCM-CCA-RFI,Folder,414532
192986062,00 Internal Documents,:Enterprise:Upstream Operations:Upstream Business Services:Supply Management:JDE Attachments:SCM-CCA-RFI:00273|414532|5730,Folder,
193050432,RFI_Response_414532_54_Internal_APPROVED_28_Sep_2015_08-26.pdf,:Enterprise:Upstream Operations:Upstream Business Services:Supply Management:JDE Attachments:SCM-CCA-RFI:00273|414532|5730:00 Internal Documents,Document,
192987665,414532_TA-P14-014-RF-ME-238.xlsx,:Enterprise:Upstream Operations:Upstream Business Services:Supply Management:JDE Attachments:SCM-CCA-RFI:00273|414532|5730,Document,
193333418,414532_54 ME-238.pdf,:Enterprise:Upstream Operations:Upstream Business Services:Supply Management:JDE Attachments:SCM-CCA-RFI:00273|414532|5730,Document,
192987911,00273|415454|362,:Enterprise:Upstream Operations:Upstream Business Services:Supply Management:JDE Attachments:SCM-CCA-RFI,Folder,415454
192987486,BE-COR15.pdf,:Enterprise:Upstream Operations:Upstream Business Services:Supply Management:JDE Attachments:SCM-CCA-RFI:00273|415454|362,Document,
192989901,00 Internal Documents,:Enterprise:Upstream Operations:Upstream Business Services:Supply Management:JDE Attachments:SCM-CCA-RFI:00273|415454|362,Folder,
192998859,RFI_Response_415454_25_Internal_APPROVED_24_Sep_2015_06-08.pdf,:Enterprise:Upstream Operations:Upstream Business Services:Supply Management:JDE Attachments:SCM-CCA-RFI:00273|415454|362:00 Internal Documents,Document,
192989902,BRAND ENERGY BE-COR15.msg,:Enterprise:Upstream Operations:Upstream Business Services:Supply Management:JDE Attachments:SCM-CCA-RFI:00273|415454|362,Document,
192991499,415454_25 BE-COR15.xlsx,:Enterprise:Upstream Operations:Upstream Business Services:Supply Management:JDE Attachments:SCM-CCA-RFI:00273|415454|362,Document,
193000621,RFI_Response_415454_25_External_APPROVED_24_Sep_2015_06-08.pdf,:Enterprise:Upstream Operations:Upstream Business Services:Supply Management:JDE Attachments:SCM-CCA-RFI:00273|415454|362,Document,
193019908,Capital Projects  Brand Energy's RFI(s)  BE-COR15  415454_25.msg,:Enterprise:Upstream Operations:Upstream Business Services:Supply Management:JDE Attachments:SCM-CCA-RFI:00273|415454|362,Document,
192989966,00273|416599|105,:Enterprise:Upstream Operations:Upstream Business Services:Supply Management:JDE Attachments:SCM-CCA-RFI,Folder,416599
192988092,00 Internal Docs,:Enterprise:Upstream Operations:Upstream Business Services:Supply Management:JDE Attachments:SCM-CCA-RFI:00273|416599|105,Folder,
193046147,RFI_Response_416599_7_Internal_APPROVED_28_Sep_2015_06-42.pdf,:Enterprise:Upstream Operations:Upstream Business Services:Supply Management:JDE Attachments:SCM-CCA-RFI:00273|416599|105:00 Internal Docs,Document,
192988587,416599_7 INFRA64.xlsx,:Enterprise:Upstream Operations:Upstream Business Services:Supply Management:JDE Attachments:SCM-CCA-RFI:00273|416599|105,Document,
193053822,416599_7_INFRA 64.pdf,:Enterprise:Upstream Operations:Upstream Business Services:Supply Management:JDE Attachments:SCM-CCA-RFI:00273|416599|105,Document,
192991535,00273|418024|379,:Enterprise:Upstream Operations:Upstream Business Services:Supply Management:JDE Attachments:SCM-CCA-RFI,Folder,418024
192988342,00 Internal Documents,:Enterprise:Upstream Operations:Upstream Business Services:Supply Management:JDE Attachments:SCM-CCA-RFI:00273|418024|379,Folder,
192998549,CL1-45-STR-H00-0050-001_0M.pdf,:Enterprise:Upstream Operations:Upstream Business Services:Supply Management:JDE Attachments:SCM-CCA-RFI:00273|418024|379:00 Internal Documents,Document,
193031776,RFI_Response_418024_3_Internal_APPROVED_25_Sep_2015_13-49.pdf,:Enterprise:Upstream Operations:Upstream Business Services:Supply Management:JDE Attachments:SCM-CCA-RFI:00273|418024|379:00 Internal Documents,Document,
193035293,RFI_Response_418024_3_External_APPROVED_25_Sep_2015_13-49.pdf,:Enterprise:Upstream Operations:Upstream Business Services:Supply Management:JDE Attachments:SCM-CCA-RFI:00273|418024|379:00 Internal Documents,Document,
192992819,418024_3 RFI 1O 200.pdf,:Enterprise:Upstream Operations:Upstream Business Services:Supply Management:JDE Attachments:SCM-CCA-RFI:00273|418024|379,Document,
192993037,418024_3 RFI 1O 200.xlsx,:Enterprise:Upstream Operations:Upstream Business Services:Supply Management:JDE Attachments:SCM-CCA-RFI:00273|418024|379,Document,
192993162,00273|417542|380,:Enterprise:Upstream Operations:Upstream Business Services:Supply Management:JDE Attachments:SCM-CCA-RFI,Folder,417542
192993844,00273|413303|1436,:Enterprise:Upstream Operations:Upstream Business Services:Supply Management:JDE Attachments:SCM-CCA-RFI,Folder,413303
192993055,413303_60 WHL-FC-PIPE-2153.xlsx,:Enterprise:Upstream Operations:Upstream Business Services:Supply Management:JDE Attachments:SCM-CCA-RFI:00273|413303|1436,Document,
192993431,00 Internal Documents,:Enterprise:Upstream Operations:Upstream Business Services:Supply Management:JDE Attachments:SCM-CCA-RFI:00273|413303|1436,Folder,
193048734,RFI_Response_413303_60_Internal_APPROVED_27_Sep_2015_15-16.pdf,:Enterprise:Upstream Operations:Upstream Business Services:Supply Management:JDE Attachments:SCM-CCA-RFI:00273|413303|1436:00 Internal Documents,Document,
192995648,WHL-FC-PIPE-2153.pdf,:Enterprise:Upstream Operations:Upstream Business Services:Supply Management:JDE Attachments:SCM-CCA-RFI:00273|413303|1436,Document,
193050394,RFI_Response_413303_60_External_APPROVED_27_Sep_2015_15-16.pdf,:Enterprise:Upstream Operations:Upstream Business Services:Supply Management:JDE Attachments:SCM-CCA-RFI:00273|413303|1436,Document,
192994807,00273|408522|186,:Enterprise:Upstream Operations:Upstream Business Services:Supply Management:JDE Attachments:SCM-CCA-RFI,Folder,408522
193002111,00 Internal Documents,:Enterprise:Upstream Operations:Upstream Business Services:Supply Management:JDE Attachments:SCM-CCA-RFI:00273|408522|186,Folder,
193042854,RFI_Response_408522_104_Internal_APPROVED_28_Sep_2015_06-33.pdf,:Enterprise:Upstream Operations:Upstream Business Services:Supply Management:JDE Attachments:SCM-CCA-RFI:00273|408522|186:00 Internal Documents,Document,
193002309,408522_104 CI-PCN-42.xlsx,:Enterprise:Upstream Operations:Upstream Business Services:Supply Management:JDE Attachments:SCM-CCA-RFI:00273|408522|186,Document,
193047042,408522_104_CI-PCN-042.pdf,:Enterprise:Upstream Operations:Upstream Business Services:Supply Management:JDE Attachments:SCM-CCA-RFI:00273|408522|186,Document,
192995112,00273|408522|187,:Enterprise:Upstream Operations:Upstream Business Services:Supply Management:JDE Attachments:SCM-CCA-RFI,Folder,408522
192999945,00 Internal Documents,:Enterprise:Upstream Operations:Upstream Business Services:Supply Management:JDE Attachments:SCM-CCA-RFI:00273|408522|187,Folder,
193047012,RFI_Response_408522_105_Internal_REJECTED_27_Sep_2015_10-01.pdf,:Enterprise:Upstream Operations:Upstream Business Services:Supply Management:JDE Attachments:SCM-CCA-RFI:00273|408522|187:00 Internal Documents,Document,
193003111,408522_105 CI-PCN-032A..xlsx,:Enterprise:Upstream Operations:Upstream Business Services:Supply Management:JDE Attachments:SCM-CCA-RFI:00273|408522|187,Document,
193047498,408522_105_CI-PCN-032A.pdf,:Enterprise:Upstream Operations:Upstream Business Services:Supply Management:JDE Attachments:SCM-CCA-RFI:00273|408522|187,Document,
192995631,00273|415670|49,:Enterprise:Upstream Operations:Upstream Business Services:Supply Management:JDE Attachments:SCM-CCA-RFI,Folder,415670
192988641,00 Internal Documents,:Enterprise:Upstream Operations:Upstream Business Services:Supply Management:JDE Attachments:SCM-CCA-RFI:00273|415670|49,Folder,
193373705,RFI_Response_415670_7_Internal_APPROVED_09_Oct_2015_06-11.pdf,:Enterprise:Upstream Operations:Upstream Business Services:Supply Management:JDE Attachments:SCM-CCA-RFI:00273|415670|49:00 Internal Documents,Document,
192994429,415670_7 RFI 13454-E-007-INFRA.xlsx,:Enterprise:Upstream Operations:Upstream Business Services:Supply Management:JDE Attachments:SCM-CCA-RFI:00273|415670|49,Document,
193390913,415670_7_RFI 13454-E-007-INFRA.pdf,:Enterprise:Upstream Operations:Upstream Business Services:Supply Management:JDE Attachments:SCM-CCA-RFI:00273|415670|49,Document,
193002108,00273|417590|381,:Enterprise:Upstream Operations:Upstream Business Services:Supply Management:JDE Attachments:SCM-CCA-RFI,Folder,417590
192999149,417590_35 CLGFS-SIT-034.xlsx,:Enterprise:Upstream Operations:Upstream Business Services:Supply Management:JDE Attachments:SCM-CCA-RFI:00273|417590|381,Document,
193001432,00 Internal Documents,:Enterprise:Upstream Operations:Upstream Business Services:Supply Management:JDE Attachments:SCM-CCA-RFI:00273|417590|381,Folder,
193086469,RFI_Response_417590_35_Internal_APPROVED_28_Sep_2015_17-48.pdf,:Enterprise:Upstream Operations:Upstream Business Services:Supply Management:JDE Attachments:SCM-CCA-RFI:00273|417590|381:00 Internal Documents,Document,
193002210,417590_35 CLGFS-SIT-034.pdf,:Enterprise:Upstream Operations:Upstream Business Services:Supply Management:JDE Attachments:SCM-CCA-RFI:00273|417590|381,Document,
193002254,00273|409564|50,:Enterprise:Upstream Operations:Upstream Business Services:Supply Management:JDE Attachments:SCM-CCA-RFI,Folder,409564
193003079,409564_3 Copy of Fieldhouse RFI 1.xlsx,:Enterprise:Upstream Operations:Upstream Business Services:Supply Management:JDE Attachments:SCM-CCA-RFI:00273|409564|50,Document,
193007564,00 Internal Documents,:Enterprise:Upstream Operations:Upstream Business Services:Supply Management:JDE Attachments:SCM-CCA-RFI:00273|409564|50,Folder,
193041488,RFI_Response_409564_3_Internal_APPROVED_26_Sep_2015_16-01.pdf,:Enterprise:Upstream Operations:Upstream Business Services:Supply Management:JDE Attachments:SCM-CCA-RFI:00273|409564|50:00 Internal Documents,Document,
193047026,409564_3_FH001.pdf,:Enterprise:Upstream Operations:Upstream Business Services:Supply Management:JDE Attachments:SCM-CCA-RFI:00273|409564|50,Document,
193003161,00273|414881|111,:Enterprise:Upstream Operations:Upstream Business Services:Supply Management:JDE Attachments:SCM-CCA-RFI,Folder,414881
193004479,00 Internal Documents,:Enterprise:Upstream Operations:Upstream Business Services:Supply Management:JDE Attachments:SCM-CCA-RFI:00273|414881|111,Folder,
193387752,RFI_Response_414881_23_Internal_APPROVED_11_Oct_2015_08-50.pdf,:Enterprise:Upstream Operations:Upstream Business Services:Supply Management:JDE Attachments:SCM-CCA-RFI:00273|414881|111:00 Internal Documents,Document,
193005065,414881_23 RFI 13426-E-022.xlsx,:Enterprise:Upstream Operations:Upstream Business Services:Supply Management:JDE Attachments:SCM-CCA-RFI:00273|414881|111,Document,
193389121,414881_23_RFI 13426-E-022.pdf,:Enterprise:Upstream Operations:Upstream Business Services:Supply Management:JDE Attachments:SCM-CCA-RFI:00273|414881|111,Document,
193005492,00273|415908|382,:Enterprise:Upstream Operations:Upstream Business Services:Supply Management:JDE Attachments:SCM-CCA-RFI,Folder,415908
193002169,415908_90 CLO-415908-BF-RFI-080.xlsx,:Enterprise:Upstream Operations:Upstream Business Services:Supply Management:JDE Attachments:SCM-CCA-RFI:00273|415908|382,Document,
193002170,415908_90 CLO-415908-BF-RFI-080.pdf,:Enterprise:Upstream Operations:Upstream Business Services:Supply Management:JDE Attachments:SCM-CCA-RFI:00273|415908|382,Document,
193007188,00 Internal Documents,:Enterprise:Upstream Operations:Upstream Business Services:Supply Management:JDE Attachments:SCM-CCA-RFI:00273|415908|382,Folder,
193010613,00273|417727|1437,:Enterprise:Upstream Operations:Upstream Business Services:Supply Management:JDE Attachments:SCM-CCA-RFI,Folder,417727
193001992,Support Document.pdf,:Enterprise:Upstream Operations:Upstream Business Services:Supply Management:JDE Attachments:SCM-CCA-RFI:00273|417727|1437,Document,
193002291,417727_4 G-163.xlsx,:Enterprise:Upstream Operations:Upstream Business Services:Supply Management:JDE Attachments:SCM-CCA-RFI:00273|417727|1437,Document,
193003890,MPS - RFI - G-163 - 417727 - PHG - G08 801 2 15.msg,:Enterprise:Upstream Operations:Upstream Business Services:Supply Management:JDE Attachments:SCM-CCA-RFI:00273|417727|1437,Document,
193010104,00 Internal Documents,:Enterprise:Upstream Operations:Upstream Business Services:Supply Management:JDE Attachments:SCM-CCA-RFI:00273|417727|1437,Folder,
193093970,RFI_Response_417727_4_Internal_APPROVED_29_Sep_2015_11-13.pdf,:Enterprise:Upstream Operations:Upstream Business Services:Supply Management:JDE Attachments:SCM-CCA-RFI:00273|417727|1437:00 Internal Documents,Document,
